time,direction,entry,tp,sl,result,pnl_pts,pnl_usd,balance,prob,atr,adx
2026-03-09 16:05:00,SELL,5106.13,5098.13,5112.13,WIN,8.0,7.75,2554.0,0.5217,7.851,25.4
2026-03-09 16:10:00,SELL,5103.57,5095.57,5109.57,WIN,8.0,7.75,2561.75,0.5264,7.671,27.1
2026-03-09 16:35:00,SELL,5106.43,5098.43,5112.43,WIN,8.0,7.75,2569.5,0.5425,6.605,23.0
2026-03-09 16:40:00,SELL,5107.04,5099.04,5113.04,WIN,8.0,7.75,2577.25,0.5509,6.319,24.9
2026-03-09 16:45:00,SELL,5105.29,5097.29,5111.29,WIN,8.0,7.75,2585.0,0.5529,6.016,25.5
2026-03-09 16:50:00,SELL,5105.01,5097.01,5111.01,WIN,8.0,7.75,2592.75,0.5559,5.771,25.2
2026-03-09 16:55:00,SELL,5104.62,5096.62,5110.62,WIN,8.0,7.75,2600.5,0.555,5.527,24.2
2026-03-09 17:00:00,SELL,5104.85,5096.85,5110.85,WIN,8.0,7.75,2608.25,0.6872,5.325,23.2
2026-03-09 17:05:00,SELL,5102.48,5094.48,5108.48,WIN,8.0,7.75,2616.0,0.6879,5.269,20.5
2026-03-10 18:15:00,BUY,5172.37,5180.37,5166.37,WIN,8.0,7.75,2623.75,0.6019,13.415,31.2
2026-03-10 19:30:00,BUY,5186.15,5194.15,5180.15,WIN,8.0,7.75,2631.5,0.7364,10.396,36.7
2026-03-10 19:40:00,BUY,5187.49,5195.49,5181.49,WIN,8.0,7.75,2639.25,0.7486,10.958,40.5
2026-03-10 19:45:00,BUY,5189.23,5197.23,5183.23,WIN,8.0,7.75,2647.0,0.7526,10.181,42.1
2026-03-11 07:35:00,BUY,5186.86,5194.86,5180.86,WIN,8.0,7.75,2654.75,0.5605,5.315,21.6
2026-03-11 07:45:00,BUY,5194.31,5202.31,5188.31,LOSS,-6.0,-6.25,2648.5,0.5357,5.517,26.9
2026-03-11 08:30:00,BUY,5184.87,5192.87,5178.87,LOSS,-6.0,-6.25,2642.25,0.5259,5.784,36.3
2026-03-11 08:40:00,BUY,5181.66,5189.66,5175.66,WIN,8.0,7.75,2650.0,0.5578,6.433,45.4
2026-03-11 08:45:00,BUY,5185.05,5193.05,5179.05,WIN,8.0,7.75,2657.75,0.5434,6.391,49.3
2026-03-11 08:55:00,BUY,5187.67,5195.67,5181.67,LOSS,-6.0,-6.25,2651.5,0.5458,5.899,48.8
2026-03-11 09:00:00,BUY,5183.65,5191.65,5177.65,WIN,8.0,7.75,2659.25,0.5519,5.789,49.0
2026-03-11 09:05:00,BUY,5184.18,5192.18,5178.18,WIN,8.0,7.75,2667.0,0.5502,5.649,50.4
2026-03-11 09:10:00,BUY,5184.11,5192.11,5178.11,WIN,8.0,7.75,2674.75,0.5533,5.481,47.4
2026-03-11 09:15:00,BUY,5186.27,5194.27,5180.27,WIN,8.0,7.75,2682.5,0.5461,5.347,45.0
2026-03-11 09:20:00,BUY,5187.69,5195.69,5181.69,WIN,8.0,7.75,2690.25,0.5367,5.314,40.4
2026-03-11 09:25:00,BUY,5187.55,5195.55,5181.55,WIN,8.0,7.75,2698.0,0.5292,4.91,36.3
2026-03-11 16:00:00,BUY,5166.47,5174.47,5160.47,WIN,8.0,7.75,2705.75,0.5368,7.286,28.2
2026-03-11 16:05:00,BUY,5166.01,5174.01,5160.01,WIN,8.0,7.75,2713.5,0.5442,7.014,29.2
2026-03-11 16:15:00,BUY,5167.53,5175.53,5161.53,WIN,8.0,7.75,2721.25,0.5289,7.039,24.6
2026-03-11 16:25:00,BUY,5167.01,5175.01,5161.01,WIN,8.0,7.75,2729.0,0.5237,6.649,21.6
2026-03-11 19:00:00,BUY,5171.57,5179.57,5165.57,WIN,8.0,7.75,2736.75,0.6875,3.67,23.8
2026-03-12 12:00:00,BUY,5174.55,5182.55,5168.55,LOSS,-6.0,-6.25,2730.5,0.5748,4.121,33.5
2026-03-12 12:10:00,BUY,5168.83,5176.83,5162.83,WIN,8.0,7.75,2738.25,0.7721,4.571,39.7
2026-03-12 12:15:00,BUY,5168.33,5176.33,5162.33,WIN,8.0,7.75,2746.0,0.778,4.636,43.0
2026-03-12 12:20:00,BUY,5170.63,5178.63,5164.63,WIN,8.0,7.75,2753.75,0.7666,5.037,45.8
2026-03-12 12:25:00,BUY,5172.1,5180.1,5166.1,WIN,8.0,7.75,2761.5,0.6157,4.862,45.9
2026-03-12 12:30:00,BUY,5172.49,5180.49,5166.49,WIN,8.0,7.75,2769.25,0.6072,5.003,41.9
2026-03-12 12:35:00,BUY,5169.97,5177.97,5163.97,WIN,8.0,7.75,2777.0,0.7732,5.032,38.6
2026-03-12 12:40:00,BUY,5173.98,5181.98,5167.98,WIN,8.0,7.75,2784.75,0.5882,5.155,36.7
2026-03-12 19:30:00,SELL,5094.72,5086.72,5100.72,WIN,8.0,7.75,2792.5,0.6056,6.992,61.4
2026-03-12 19:35:00,SELL,5094.61,5086.61,5100.61,WIN,8.0,7.75,2800.25,0.6164,6.659,57.9
2026-03-12 19:45:00,SELL,5094.94,5086.94,5100.94,WIN,8.0,7.75,2808.0,0.6464,6.387,53.6
2026-03-12 20:30:00,SELL,5071.08,5063.08,5077.08,LOSS,-6.0,-6.25,2801.75,0.6125,8.407,68.3
2026-03-12 20:35:00,SELL,5070.28,5062.28,5076.28,LOSS,-6.0,-6.25,2795.5,0.6054,8.206,70.7
2026-03-12 20:40:00,SELL,5072.38,5064.38,5078.38,LOSS,-6.0,-6.25,2789.25,0.6109,7.846,72.8
2026-03-12 20:50:00,SELL,5078.55,5070.55,5084.55,LOSS,-6.0,-6.25,2783.0,0.6116,7.619,64.5
2026-03-13 07:30:00,SELL,5090.66,5082.66,5096.66,WIN,8.0,7.75,2790.75,0.5921,7.153,53.6
2026-03-13 07:35:00,SELL,5088.15,5080.15,5094.15,WIN,8.0,7.75,2798.5,0.5722,6.835,47.1
2026-03-13 07:40:00,SELL,5089.18,5081.18,5095.18,WIN,8.0,7.75,2806.25,0.5924,6.629,42.0
2026-03-13 08:30:00,SELL,5077.49,5069.49,5083.49,LOSS,-6.0,-6.25,2800.0,0.5557,7.833,42.1
2026-03-13 08:35:00,SELL,5081.26,5073.26,5087.26,LOSS,-6.0,-6.25,2793.75,0.5724,7.639,37.2
2026-03-13 08:45:00,SELL,5083.54,5075.54,5089.54,LOSS,-6.0,-6.25,2787.5,0.5995,7.756,28.9
2026-03-13 08:50:00,SELL,5082.14,5074.14,5088.14,LOSS,-6.0,-6.25,2781.25,0.5901,7.446,26.3
2026-03-13 08:55:00,SELL,5087.12,5079.12,5093.12,LOSS,-6.0,-6.25,2775.0,0.613,7.285,24.5
2026-03-13 09:00:00,SELL,5093.44,5085.44,5099.44,WIN,8.0,7.75,2782.75,0.641,7.373,25.6
2026-03-13 09:05:00,SELL,5092.26,5084.26,5098.26,WIN,8.0,7.75,2790.5,0.6463,7.069,27.6
2026-03-13 09:10:00,SELL,5092.08,5084.08,5098.08,WIN,8.0,7.75,2798.25,0.664,6.926,28.0
2026-03-13 09:20:00,SELL,5085.28,5077.28,5091.28,LOSS,-6.0,-6.25,2792.0,0.664,6.702,22.4
2026-03-13 09:25:00,SELL,5091.53,5083.53,5097.53,WIN,8.0,7.75,2799.75,0.7121,6.754,20.9
2026-03-13 10:40:00,SELL,5087.57,5079.57,5093.57,LOSS,-6.0,-6.25,2793.5,0.6032,5.243,20.1
2026-03-13 13:00:00,SELL,5120.2,5112.2,5126.2,WIN,8.0,7.75,2801.25,0.6874,6.462,39.3
2026-03-13 13:05:00,SELL,5114.49,5106.49,5120.49,WIN,8.0,7.75,2809.0,0.6844,6.639,37.4
2026-03-13 13:10:00,SELL,5112.63,5104.63,5118.63,WIN,8.0,7.75,2816.75,0.6877,6.374,32.7
2026-03-13 13:15:00,SELL,5112.17,5104.17,5118.17,WIN,8.0,7.75,2824.5,0.6934,6.245,28.4
2026-03-13 13:20:00,SELL,5113.35,5105.35,5119.35,WIN,8.0,7.75,2832.25,0.6978,5.903,25.0
2026-03-13 13:25:00,SELL,5108.56,5100.56,5114.56,WIN,8.0,7.75,2840.0,0.6991,5.995,25.0
2026-03-13 13:35:00,SELL,5106.79,5098.79,5112.79,LOSS,-6.0,-6.25,2833.75,0.7065,7.205,32.2
2026-03-13 13:40:00,SELL,5111.97,5103.97,5117.97,WIN,8.0,7.75,2841.5,0.7061,7.464,32.2
2026-03-13 13:45:00,SELL,5110.71,5102.71,5116.71,WIN,8.0,7.75,2849.25,0.7061,7.397,29.0
2026-03-13 13:50:00,SELL,5108.54,5100.54,5114.54,WIN,8.0,7.75,2857.0,0.7064,7.159,28.2
2026-03-13 14:00:00,SELL,5105.33,5097.33,5111.33,WIN,8.0,7.75,2864.75,0.7729,7.795,32.3
2026-03-13 14:05:00,SELL,5100.38,5092.38,5106.38,WIN,8.0,7.75,2872.5,0.7257,7.903,32.9
2026-03-13 15:10:00,SELL,5068.9,5060.9,5074.9,WIN,8.0,7.75,2880.25,0.6439,12.689,60.2
2026-03-13 15:20:00,SELL,5059.36,5051.36,5065.36,LOSS,-6.0,-6.25,2874.0,0.61,11.986,52.8
2026-03-13 15:25:00,SELL,5063.1,5055.1,5069.1,WIN,8.0,7.75,2881.75,0.6226,11.734,50.5
2026-03-13 15:30:00,SELL,5064.69,5056.69,5070.69,WIN,8.0,7.75,2889.5,0.6225,11.327,47.9
2026-03-13 15:35:00,SELL,5056.86,5048.86,5062.86,WIN,8.0,7.75,2897.25,0.5787,11.157,46.5
2026-03-13 17:15:00,SELL,5061.15,5053.15,5067.15,WIN,8.0,7.75,2905.0,0.5866,8.505,29.2
2026-03-13 17:30:00,SELL,5058.65,5050.65,5064.65,WIN,8.0,7.75,2912.75,0.5716,7.833,29.5
2026-03-13 17:35:00,SELL,5059.53,5051.53,5065.53,WIN,8.0,7.75,2920.5,0.6004,7.592,31.1
2026-03-13 17:40:00,SELL,5053.53,5045.53,5059.53,WIN,8.0,7.75,2928.25,0.5906,7.747,27.4
2026-03-13 17:45:00,SELL,5046.4,5038.4,5052.4,WIN,8.0,7.75,2936.0,0.5779,7.937,25.8
2026-03-13 17:50:00,SELL,5045.88,5037.88,5051.88,WIN,8.0,7.75,2943.75,0.5601,7.409,25.1
2026-03-13 17:55:00,SELL,5046.45,5038.45,5052.45,WIN,8.0,7.75,2951.5,0.5516,6.966,25.0
2026-03-13 18:00:00,SELL,5048.9,5040.9,5054.9,WIN,8.0,7.75,2959.25,0.5483,6.677,23.4
2026-03-13 18:05:00,SELL,5047.78,5039.78,5053.78,WIN,8.0,7.75,2967.0,0.5384,6.415,20.6
2026-03-13 18:25:00,SELL,5041.65,5033.65,5047.65,LOSS,-6.0,-6.25,2960.75,0.5311,6.543,26.5
2026-03-13 18:30:00,SELL,5045.46,5037.46,5051.46,WIN,8.0,7.75,2968.5,0.5608,6.858,23.0
2026-03-13 19:15:00,SELL,5036.05,5028.05,5042.05,WIN,8.0,7.75,2976.25,0.6222,6.349,20.9
2026-03-13 19:20:00,SELL,5040.17,5032.17,5046.17,WIN,8.0,7.75,2984.0,0.6841,6.176,23.5
2026-03-13 19:25:00,SELL,5034.87,5026.87,5040.87,WIN,8.0,7.75,2991.75,0.6411,6.42,26.9
2026-03-13 20:40:00,SELL,5024.68,5016.68,5030.68,WIN,8.0,7.75,2999.5,0.5816,6.274,36.2
2026-03-16 07:00:00,SELL,5015.5,5007.5,5021.5,WIN,8.0,7.75,3007.25,0.7258,6.471,34.6
2026-03-16 07:05:00,SELL,5015.17,5007.17,5021.17,WIN,8.0,7.75,3015.0,0.7234,6.527,34.4
2026-03-16 10:55:00,SELL,4998.6,4990.6,5004.6,LOSS,-6.0,-6.25,3008.75,0.5555,6.323,28.3
2026-03-16 11:00:00,SELL,4996.02,4988.02,5002.02,LOSS,-6.0,-6.25,3002.5,0.575,6.146,31.0
2026-03-16 11:05:00,SELL,4998.66,4990.66,5004.66,LOSS,-6.0,-6.25,2996.25,0.5797,5.845,33.2
2026-03-16 11:10:00,SELL,5002.25,4994.25,5008.25,LOSS,-6.0,-6.25,2990.0,0.599,6.13,37.2
2026-03-16 11:15:00,SELL,5012.7,5004.7,5018.7,LOSS,-6.0,-6.25,2983.75,0.6045,6.839,41.9
2026-03-16 11:20:00,SELL,5019.83,5011.83,5025.83,WIN,8.0,7.75,2991.5,0.7322,7.074,46.8
2026-03-16 11:25:00,SELL,5019.12,5011.12,5025.12,WIN,8.0,7.75,2999.25,0.7277,6.838,51.3
2026-03-16 11:30:00,SELL,5018.05,5010.05,5024.05,WIN,8.0,7.75,3007.0,0.707,6.415,54.3
2026-03-16 11:35:00,SELL,5018.24,5010.24,5024.24,WIN,8.0,7.75,3014.75,0.7033,6.08,56.0
2026-03-16 11:40:00,SELL,5015.54,5007.54,5021.54,WIN,8.0,7.75,3022.5,0.552,6.015,55.7
2026-03-16 11:45:00,SELL,5011.28,5003.28,5017.28,WIN,8.0,7.75,3030.25,0.5671,6.239,52.2
2026-03-16 11:55:00,SELL,4997.07,4989.07,5003.07,LOSS,-6.0,-6.25,3024.0,0.5664,7.51,46.5
2026-03-16 12:30:00,SELL,5022.13,5014.13,5028.13,WIN,8.0,7.75,3031.75,0.522,7.985,36.0
2026-03-16 12:35:00,SELL,5023.19,5015.19,5029.19,WIN,8.0,7.75,3039.5,0.5469,7.636,37.2
2026-03-16 12:40:00,SELL,5021.82,5013.82,5027.82,WIN,8.0,7.75,3047.25,0.5354,7.366,38.4
2026-03-16 12:45:00,SELL,5017.56,5009.56,5023.56,LOSS,-6.0,-6.25,3041.0,0.5357,7.144,37.2
2026-03-16 12:50:00,SELL,5018.44,5010.44,5024.44,LOSS,-6.0,-6.25,3034.75,0.5426,7.106,33.0
2026-03-16 13:40:00,SELL,5031.36,5023.36,5037.36,WIN,8.0,7.75,3042.5,0.5218,7.977,26.5
2026-03-16 13:50:00,SELL,5028.64,5020.64,5034.64,LOSS,-6.0,-6.25,3036.25,0.5276,7.897,23.8
2026-03-16 13:55:00,SELL,5029.74,5021.74,5035.74,LOSS,-6.0,-6.25,3030.0,0.5271,7.862,22.9
2026-03-16 14:05:00,SELL,5032.81,5024.81,5038.81,WIN,8.0,7.75,3037.75,0.7596,7.82,26.8
2026-03-16 14:10:00,SELL,5028.14,5020.14,5034.14,WIN,8.0,7.75,3045.5,0.7641,8.154,26.6
2026-03-16 14:15:00,SELL,5024.45,5016.45,5030.45,WIN,8.0,7.75,3053.25,0.7655,7.847,23.9
2026-03-16 14:20:00,SELL,5021.57,5013.57,5027.57,WIN,8.0,7.75,3061.0,0.7619,7.949,22.7
2026-03-16 14:25:00,SELL,5014.77,5006.77,5020.77,WIN,8.0,7.75,3068.75,0.5832,7.828,23.9
2026-03-16 14:30:00,SELL,5011.0,5003.0,5017.0,WIN,8.0,7.75,3076.5,0.5632,7.845,27.2
2026-03-16 15:15:00,SELL,5004.54,4996.54,5010.54,WIN,8.0,7.75,3084.25,0.5931,8.44,48.3
2026-03-16 17:10:00,SELL,5001.82,4993.82,5007.82,WIN,8.0,7.75,3092.0,0.5222,6.447,24.9
2026-03-16 17:15:00,SELL,5000.95,4992.95,5006.95,WIN,8.0,7.75,3099.75,0.5316,5.986,26.1
2026-03-16 17:25:00,SELL,4995.96,4987.96,5001.96,WIN,8.0,7.75,3107.5,0.5373,6.034,22.0
2026-03-16 19:00:00,SELL,5012.32,5004.32,5018.32,LOSS,-6.0,-6.25,3101.25,0.5218,5.009,47.1
2026-03-16 19:05:00,SELL,5017.15,5009.15,5023.15,WIN,8.0,7.75,3109.0,0.5221,5.474,45.5
2026-03-16 19:10:00,SELL,5011.82,5003.82,5017.82,LOSS,-6.0,-6.25,3102.75,0.5201,6.013,45.4
2026-03-16 19:15:00,SELL,5012.48,5004.48,5018.48,LOSS,-6.0,-6.25,3096.5,0.5203,5.798,45.4
2026-03-16 19:20:00,SELL,5012.45,5004.45,5018.45,LOSS,-6.0,-6.25,3090.25,0.5473,5.514,45.2
2026-03-16 19:25:00,SELL,5010.35,5002.35,5016.35,LOSS,-6.0,-6.25,3084.0,0.5528,5.152,43.3
2026-03-16 19:30:00,SELL,5009.36,5001.36,5015.36,LOSS,-6.0,-6.25,3077.75,0.5561,4.895,39.6
2026-03-16 19:35:00,SELL,5013.19,5005.19,5019.19,LOSS,-6.0,-6.25,3071.5,0.5578,4.985,38.7
2026-03-16 19:40:00,SELL,5010.19,5002.19,5016.19,LOSS,-6.0,-6.25,3065.25,0.559,4.992,38.1
2026-03-16 19:45:00,SELL,5010.67,5002.67,5016.67,LOSS,-6.0,-6.25,3059.0,0.5641,4.784,35.9
2026-03-16 19:55:00,SELL,5012.69,5004.69,5018.69,LOSS,-6.0,-6.25,3052.75,0.5657,4.843,37.9
2026-03-16 20:00:00,SELL,5010.9,5002.9,5016.9,LOSS,-6.0,-6.25,3046.5,0.597,5.017,33.9
2026-03-16 20:05:00,SELL,5018.65,5010.65,5024.65,WIN,8.0,7.75,3054.25,0.5918,5.642,34.7
2026-03-16 20:10:00,SELL,5016.89,5008.89,5022.89,WIN,8.0,7.75,3062.0,0.5949,5.546,35.7
2026-03-16 20:15:00,SELL,5014.76,5006.76,5020.76,WIN,8.0,7.75,3069.75,0.5944,5.202,34.4
2026-03-16 20:20:00,SELL,5015.85,5007.85,5021.85,WIN,8.0,7.75,3077.5,0.5868,4.764,33.2
2026-03-16 20:25:00,SELL,5014.26,5006.26,5020.26,WIN,8.0,7.75,3085.25,0.602,4.554,31.6
2026-03-16 20:30:00,SELL,5010.68,5002.68,5016.68,WIN,8.0,7.75,3093.0,0.606,4.629,29.0
2026-03-17 07:35:00,SELL,5026.67,5018.67,5032.67,WIN,8.0,7.75,3100.75,0.5221,5.373,32.3
2026-03-17 12:25:00,SELL,5019.81,5011.81,5025.81,WIN,8.0,7.75,3108.5,0.6943,4.709,23.8
2026-03-17 12:30:00,SELL,5021.07,5013.07,5027.07,WIN,8.0,7.75,3116.25,0.6914,4.564,27.3
2026-03-17 13:40:00,SELL,5027.18,5019.18,5033.18,WIN,8.0,7.75,3124.0,0.5789,6.961,25.4
2026-03-17 13:45:00,SELL,5024.35,5016.35,5030.35,WIN,8.0,7.75,3131.75,0.5764,6.701,29.6
2026-03-17 13:55:00,SELL,5016.37,5008.37,5022.37,WIN,8.0,7.75,3139.5,0.5983,8.026,26.8
2026-03-17 14:05:00,SELL,5017.2,5009.2,5023.2,WIN,8.0,7.75,3147.25,0.756,8.364,24.9
2026-03-17 14:10:00,SELL,5017.94,5009.94,5023.94,WIN,8.0,7.75,3155.0,0.757,7.904,23.3
2026-03-17 14:15:00,SELL,5012.69,5004.69,5018.69,WIN,8.0,7.75,3162.75,0.5319,7.815,23.7
2026-03-17 14:40:00,SELL,5013.47,5005.47,5019.47,WIN,8.0,7.75,3170.5,0.5414,6.957,28.3
2026-03-17 14:45:00,SELL,5018.48,5010.48,5024.48,WIN,8.0,7.75,3178.25,0.7515,6.902,24.8
2026-03-17 18:20:00,SELL,5006.44,4998.44,5012.44,WIN,8.0,7.75,3186.0,0.5845,3.61,20.2
2026-03-18 07:00:00,SELL,5012.26,5004.26,5018.26,WIN,8.0,7.75,3193.75,0.7282,3.982,45.3
2026-03-18 07:05:00,SELL,5011.48,5003.48,5017.48,WIN,8.0,7.75,3201.5,0.7255,3.938,46.5
2026-03-18 07:10:00,SELL,5009.58,5001.58,5015.58,WIN,8.0,7.75,3209.25,0.7217,3.739,44.6
2026-03-18 07:15:00,SELL,5006.72,4998.72,5012.72,WIN,8.0,7.75,3217.0,0.7289,3.727,39.2
2026-03-18 07:20:00,SELL,5008.47,5000.47,5014.47,WIN,8.0,7.75,3224.75,0.7298,3.512,34.5
2026-03-18 07:25:00,SELL,5009.15,5001.15,5015.15,WIN,8.0,7.75,3232.5,0.7382,3.466,30.5
2026-03-18 07:30:00,SELL,5007.38,4999.38,5013.38,WIN,8.0,7.75,3240.25,0.7394,3.36,27.8
2026-03-18 07:35:00,SELL,5006.33,4998.33,5012.33,WIN,8.0,7.75,3248.0,0.7458,3.304,25.8
2026-03-18 07:40:00,SELL,5002.07,4994.07,5008.07,WIN,8.0,7.75,3255.75,0.5245,3.652,26.9
2026-03-18 10:35:00,SELL,4976.95,4968.95,4982.95,WIN,8.0,7.75,3263.5,0.6616,6.743,45.2
2026-03-18 10:40:00,SELL,4977.89,4969.89,4983.89,WIN,8.0,7.75,3271.25,0.6567,6.71,50.8
2026-03-18 10:45:00,SELL,4976.87,4968.87,4982.87,WIN,8.0,7.75,3279.0,0.629,6.449,54.9
2026-03-18 11:10:00,SELL,4970.11,4962.11,4976.11,WIN,8.0,7.75,3286.75,0.7021,9.03,66.1
2026-03-18 11:15:00,SELL,4971.76,4963.76,4977.76,WIN,8.0,7.75,3294.5,0.6975,8.376,61.6
2026-03-18 11:20:00,SELL,4965.93,4957.93,4971.93,WIN,8.0,7.75,3302.25,0.6665,8.434,57.8
2026-03-18 12:50:00,SELL,4887.09,4879.09,4893.09,WIN,8.0,7.75,3310.0,0.5851,13.243,76.4
2026-03-18 13:50:00,SELL,4871.54,4863.54,4877.54,LOSS,-6.0,-6.25,3303.75,0.5752,14.51,44.3
2026-03-18 13:55:00,SELL,4878.11,4870.11,4884.11,LOSS,-6.0,-6.25,3297.5,0.605,14.328,38.7
2026-03-18 14:00:00,SELL,4883.81,4875.81,4889.81,LOSS,-6.0,-6.25,3291.25,0.6547,14.373,35.5
2026-03-18 14:05:00,SELL,4892.12,4884.12,4898.12,WIN,8.0,7.75,3299.0,0.6692,13.893,34.3
2026-03-18 14:10:00,SELL,4881.12,4873.12,4887.12,WIN,8.0,7.75,3306.75,0.6683,13.803,32.0
2026-03-18 14:15:00,SELL,4872.95,4864.95,4878.95,WIN,8.0,7.75,3314.5,0.5935,13.405,27.7
2026-03-18 14:20:00,SELL,4867.04,4859.04,4873.04,WIN,8.0,7.75,3322.25,0.6,12.953,26.3
2026-03-18 14:25:00,SELL,4860.9,4852.9,4866.9,LOSS,-6.0,-6.25,3316.0,0.6032,12.286,26.1
2026-03-18 14:30:00,SELL,4861.93,4853.93,4867.93,LOSS,-6.0,-6.25,3309.75,0.595,11.791,26.4
2026-03-18 14:35:00,SELL,4859.94,4851.94,4865.94,LOSS,-6.0,-6.25,3303.5,0.5943,11.361,26.7
2026-03-18 14:40:00,SELL,4861.23,4853.23,4867.23,LOSS,-6.0,-6.25,3297.25,0.5926,10.701,27.0
2026-03-18 14:45:00,SELL,4865.93,4857.93,4871.93,LOSS,-6.0,-6.25,3291.0,0.5948,10.662,24.0
2026-03-18 14:50:00,SELL,4863.82,4855.82,4869.82,LOSS,-6.0,-6.25,3284.75,0.5952,10.432,21.5
2026-03-18 15:15:00,SELL,4875.76,4867.76,4881.76,WIN,8.0,7.75,3292.5,0.6494,9.306,21.1
2026-03-18 15:50:00,SELL,4864.84,4856.84,4870.84,LOSS,-6.0,-6.25,3286.25,0.6104,7.176,20.8
2026-03-18 15:55:00,SELL,4862.53,4854.53,4868.53,LOSS,-6.0,-6.25,3280.0,0.6141,6.805,23.0
2026-03-18 16:00:00,SELL,4865.83,4857.83,4871.83,LOSS,-6.0,-6.25,3273.75,0.5277,7.092,22.4
2026-03-18 16:05:00,SELL,4868.82,4860.82,4874.82,LOSS,-6.0,-6.25,3267.5,0.5593,6.841,21.1
2026-03-18 16:10:00,SELL,4877.95,4869.95,4883.95,LOSS,-6.0,-6.25,3261.25,0.5774,7.309,21.8
2026-03-18 16:15:00,SELL,4877.05,4869.05,4883.05,LOSS,-6.0,-6.25,3255.0,0.5686,6.941,22.5
2026-03-18 16:20:00,SELL,4877.75,4869.75,4883.75,LOSS,-6.0,-6.25,3248.75,0.563,6.59,23.5
2026-03-18 16:25:00,SELL,4882.31,4874.31,4888.31,WIN,8.0,7.75,3256.5,0.6044,6.618,26.1
2026-03-18 16:30:00,SELL,4878.38,4870.38,4884.38,LOSS,-6.0,-6.25,3250.25,0.5807,6.686,27.8
2026-03-18 16:35:00,SELL,4879.71,4871.71,4885.71,LOSS,-6.0,-6.25,3244.0,0.5867,6.664,26.8
2026-03-18 16:40:00,SELL,4882.58,4874.58,4888.58,LOSS,-6.0,-6.25,3237.75,0.6259,6.557,27.6
2026-03-18 16:45:00,SELL,4882.07,4874.07,4888.07,LOSS,-6.0,-6.25,3231.5,0.6231,6.279,29.4
2026-03-18 16:50:00,SELL,4887.46,4879.46,4893.46,LOSS,-6.0,-6.25,3225.25,0.6807,6.625,32.0
2026-03-18 16:55:00,SELL,4886.78,4878.78,4892.78,LOSS,-6.0,-6.25,3219.0,0.6822,6.359,34.8
2026-03-18 17:00:00,SELL,4889.2,4881.2,4895.2,LOSS,-6.0,-6.25,3212.75,0.6888,6.22,35.8
2026-03-18 17:05:00,SELL,4887.38,4879.38,4893.38,LOSS,-6.0,-6.25,3206.5,0.6915,5.955,36.9
2026-03-18 17:10:00,SELL,4886.83,4878.83,4892.83,LOSS,-6.0,-6.25,3200.25,0.7015,5.717,35.4
2026-03-18 17:15:00,SELL,4889.71,4881.71,4895.71,LOSS,-6.0,-6.25,3194.0,0.7397,5.58,35.4
2026-03-18 17:20:00,SELL,4896.58,4888.58,4902.58,WIN,8.0,7.75,3201.75,0.7437,6.092,38.3
2026-03-18 17:25:00,SELL,4891.13,4883.13,4897.13,LOSS,-6.0,-6.25,3195.5,0.7425,6.255,41.1
2026-03-18 17:30:00,SELL,4894.48,4886.48,4900.48,WIN,8.0,7.75,3203.25,0.7561,6.375,39.8
2026-03-18 17:35:00,SELL,4898.33,4890.33,4904.33,WIN,8.0,7.75,3211.0,0.7498,6.13,40.6
2026-03-18 17:40:00,SELL,4894.47,4886.47,4900.47,WIN,8.0,7.75,3218.75,0.7531,6.434,37.5
2026-03-18 17:45:00,SELL,4891.38,4883.38,4897.38,WIN,8.0,7.75,3226.5,0.7589,6.309,34.8
2026-03-18 17:50:00,SELL,4890.7,4882.7,4896.7,LOSS,-6.0,-6.25,3220.25,0.7595,6.096,31.3
2026-03-18 17:55:00,SELL,4890.66,4882.66,4896.66,LOSS,-6.0,-6.25,3214.0,0.768,5.685,28.3
2026-03-18 18:00:00,SELL,4889.07,4881.07,4895.07,WIN,8.0,7.75,3221.75,0.7557,7.114,24.8
2026-03-18 18:30:00,SELL,4876.78,4868.78,4882.78,LOSS,-6.0,-6.25,3215.5,0.725,9.107,21.0
2026-03-18 18:40:00,SELL,4878.41,4870.41,4884.41,WIN,8.0,7.75,3223.25,0.7326,9.283,23.7
2026-03-18 19:15:00,SELL,4861.87,4853.87,4867.87,WIN,8.0,7.75,3231.0,0.6878,9.939,49.0
2026-03-18 20:45:00,SELL,4825.42,4817.42,4831.42,WIN,8.0,7.75,3238.75,0.6095,9.342,49.4
2026-03-19 07:00:00,SELL,4768.56,4760.56,4774.56,LOSS,-6.0,-6.25,3232.5,0.5903,14.563,68.9
2026-03-19 07:05:00,SELL,4780.45,4772.45,4786.45,WIN,8.0,7.75,3240.25,0.5829,15.133,65.7
2026-03-19 07:10:00,SELL,4778.16,4770.16,4784.16,WIN,8.0,7.75,3248.0,0.5826,14.139,62.4
2026-03-19 07:15:00,SELL,4774.38,4766.38,4780.38,WIN,8.0,7.75,3255.75,0.5771,13.413,60.0
2026-03-19 07:20:00,SELL,4766.42,4758.42,4772.42,WIN,8.0,7.75,3263.5,0.578,13.469,59.6
2026-03-19 07:25:00,SELL,4770.69,4762.69,4776.69,WIN,8.0,7.75,3271.25,0.5808,13.516,59.8
2026-03-19 07:45:00,SELL,4750.86,4742.86,4756.86,WIN,8.0,7.75,3279.0,0.5807,15.417,63.8
2026-03-19 07:50:00,SELL,4753.74,4745.74,4759.74,WIN,8.0,7.75,3286.75,0.5774,14.56,64.4
